                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.55888,                0.29456,                0.82705,                0.98407,                0.97871,                0.99017,                0.84911,                0.65098,                0.30837,                0.86156,               0.003268,               0.003268,               0.003268
                     70,                0.54082,                0.28333,                 0.8284,                0.98706,                0.97714,                0.99223,                0.84548,                0.66947,                 0.3119,                0.86231,               0.003169,               0.003169,               0.003169
                     71,                 0.5693,                  0.302,                0.82716,                0.98706,                0.97714,                0.99223,                0.84548,                0.66947,                 0.3119,                0.86231,                0.00307,                0.00307,                0.00307
                     72,                0.55801,                 0.2953,                 0.8146,                0.98572,                0.97773,                0.99056,                0.85162,                0.64461,                0.30557,                0.85843,               0.002971,               0.002971,               0.002971
                     73,                0.52943,                0.27986,                0.82294,                0.98572,                0.97773,                0.99056,                0.85162,                0.64461,                0.30557,                0.85843,               0.002872,               0.002872,               0.002872
                     74,                0.51084,                0.27342,                0.81691,                 0.9851,                0.97757,                0.99089,                 0.8479,                0.66208,                0.30745,                0.86187,               0.002773,               0.002773,               0.002773
                     75,                0.51669,                0.27616,                0.82201,                 0.9851,                0.97757,                0.99089,                 0.8479,                0.66208,                0.30745,                0.86187,               0.002674,               0.002674,               0.002674
                     76,                0.54516,                0.28771,                 0.8276,                 0.9851,                0.97757,                0.99089,                 0.8479,                0.66208,                0.30745,                0.86187,               0.002575,               0.002575,               0.002575
                     77,                0.53872,                0.28146,                0.81881,                0.98765,                0.97709,                0.99121,                0.85194,                0.64904,                0.30238,                0.86082,               0.002476,               0.002476,               0.002476
                     78,                0.52937,                 0.2728,                0.83659,                0.98765,                0.97709,                0.99121,                0.85194,                0.64904,                0.30238,                0.86082,               0.002377,               0.002377,               0.002377
                     79,                0.51424,                0.27887,                0.82782,                0.98568,                0.97832,                0.99083,                 0.8522,                0.64832,                0.30139,                0.85783,               0.002278,               0.002278,               0.002278
                     80,                0.53499,                0.28113,                0.82308,                0.98568,                0.97832,                0.99083,                 0.8522,                0.64832,                0.30139,                0.85783,               0.002179,               0.002179,               0.002179
                     81,                0.49954,                0.26318,                 0.8233,                0.98765,                0.97745,                 0.9924,                0.85232,                0.64631,                0.29829,                0.85907,                0.00208,                0.00208,                0.00208
                     82,                0.52158,                0.28074,                0.83693,                0.98765,                0.97745,                 0.9924,                0.85232,                0.64631,                0.29829,                0.85907,               0.001981,               0.001981,               0.001981
                     83,                0.51665,                0.27763,                0.81637,                0.98765,                0.97745,                 0.9924,                0.85232,                0.64631,                0.29829,                0.85907,               0.001882,               0.001882,               0.001882
                     84,                0.52093,                0.28127,                0.82589,                0.98648,                0.97713,                0.99153,                0.85619,                0.63578,                0.29512,                0.85509,               0.001783,               0.001783,               0.001783
                     85,                0.49489,                0.26594,                0.81692,                0.98648,                0.97713,                0.99153,                0.85619,                0.63578,                0.29512,                0.85509,               0.001684,               0.001684,               0.001684
                     86,                0.50447,                0.27113,                0.80718,                0.98629,                0.97876,                0.99228,                 0.8553,                0.64127,                0.29505,                0.85772,               0.001585,               0.001585,               0.001585
                     87,                0.49907,                0.26852,                0.82264,                0.98629,                0.97876,                0.99228,                 0.8553,                0.64127,                0.29505,                0.85772,               0.001486,               0.001486,               0.001486
                     88,                0.54966,                0.28974,                0.83211,                0.98569,                0.97832,                0.99191,                0.85776,                0.63366,                0.29234,                0.85465,               0.001387,               0.001387,               0.001387
                     89,                0.50299,                 0.2698,                0.81999,                0.98569,                0.97832,                0.99191,                0.85776,                0.63366,                0.29234,                0.85465,               0.001288,               0.001288,               0.001288
                     90,                0.52206,                0.27837,                0.82396,                0.98668,                0.97859,                0.99281,                0.85802,                0.63299,                0.29029,                0.85531,               0.001189,               0.001189,               0.001189
                     91,                0.52584,                0.27943,                0.82725,                0.98668,                0.97859,                0.99281,                0.85802,                0.63299,                0.29029,                0.85531,                0.00109,                0.00109,                0.00109
                     92,                0.50507,                0.26935,                0.82465,                0.98668,                0.97859,                0.99281,                0.85802,                0.63299,                0.29029,                0.85531,               0.000991,               0.000991,               0.000991
                     93,                0.51788,                0.28238,                0.82068,                0.98726,                0.97802,                0.99176,                0.85201,                 0.6456,                 0.2944,                0.85837,               0.000892,               0.000892,               0.000892
                     94,                0.50052,                0.27251,                0.82456,                0.98726,                0.97802,                0.99176,                0.85201,                 0.6456,                 0.2944,                0.85837,               0.000793,               0.000793,               0.000793
                     95,                0.50068,                0.26214,                0.81574,                0.98745,                0.97709,                0.99072,                0.84465,                0.65935,                0.29961,                0.86176,               0.000694,               0.000694,               0.000694
                     96,                 0.4894,                0.25871,                0.82229,                0.98745,                0.97709,                0.99072,                0.84465,                0.65935,                0.29961,                0.86176,               0.000595,               0.000595,               0.000595
                     97,                0.49697,                0.26567,                0.83893,                0.98843,                0.97676,                 0.9908,                0.84794,                0.64841,                0.29715,                0.85817,               0.000496,               0.000496,               0.000496
                     98,                0.50004,                0.27289,                0.82206,                0.98843,                0.97676,                 0.9908,                0.84794,                0.64841,                0.29715,                0.85817,               0.000397,               0.000397,               0.000397
                     99,                0.47884,                0.25692,                0.82638,                0.98843,                0.97676,                 0.9908,                0.84794,                0.64841,                0.29715,                0.85817,               0.000298,               0.000298,               0.000298
                    100,                0.47785,                0.25387,                 0.8222,                0.98686,                 0.9772,                0.99113,                0.84977,                0.64549,                0.29687,                 0.8571,               0.000199,               0.000199,               0.000199
